school_id,class,timestamp,gender,population
119,SSS3,06-01-2024,Female,19
116,JSS1,06-01-2024,Male,225
116,JSS2,06-01-2024,Male,181
116,JSS3,06-01-2024,Male,202
116,SSS1,06-01-2024,Male,188
116,SSS2,06-01-2024,Male,182
116,SSS3,06-01-2024,Male,135
116,JSS1,06-01-2024,Female,0
116,JSS2,06-01-2024,Female,0
116,JSS3,06-01-2024,Female,0
116,SSS1,06-01-2024,Female,0
116,SSS2,06-01-2024,Female,0
116,SSS3,06-01-2024,Female,0
121,JSS1,06-01-2024,Male,11
121,JSS2,06-01-2024,Male,33
121,JSS3,06-01-2024,Male,17
121,SSS1,06-01-2024,Male,16
121,SSS2,06-01-2024,Male,21
121,SSS3,06-01-2024,Male,22
121,JSS1,06-01-2024,Female,19
121,JSS2,06-01-2024,Female,23
121,JSS3,06-01-2024,Female,7
121,SSS1,06-01-2024,Female,14
121,SSS2,06-01-2024,Female,21
121,SSS3,06-01-2024,Female,26
127,JSS1,06-01-2024,Male,59
127,JSS2,06-01-2024,Male,53
127,JSS3,06-01-2024,Male,35
127,SSS1,06-01-2024,Male,43
127,SSS2,06-01-2024,Male,22
127,SSS3,06-01-2024,Male,22
127,JSS1,06-01-2024,Female,54
127,JSS2,06-01-2024,Female,43
127,JSS3,06-01-2024,Female,29
127,SSS1,06-01-2024,Female,37
127,SSS2,06-01-2024,Female,18
